"","id","name","year_official","month_first_rating","year_first_rating","month_available","year_available"
"972",191300,"Archaeology: The New Expedition",2016,1,2016,2,2016
"973",191231,"Via Nebula",2016,2,2016,3,2016
"974",130176,"Tales & Games: The Hare & the Tortoise",2011,11,2012,8,2014
"975",241266,"Little Town",2017,12,2017,6,2019
"976",276894,"Ticket to Ride: London",2019,5,2019,6,2019
"977",823,"The Lord of the Rings",2000,6,2001,5,2001
"978",160018,"Smash Up: Monster Smash",2014,5,2014,8,2014
"979",171233,"The Big Book of Madness",2015,3,2015,10,2015
"980",136991,"Loony Quest",2015,4,2014,2,2015
"981",85897,"Thunderstone: Dragonspire",2011,2,2011,2,2011
"982",22825,"Tide of Iron",2007,1,2007,5,2007
"983",217861,"Paper Tales",2017,1,2017,10,2017
"984",25568,"Metropolys",2008,12,2006,3,2008
"985",153065,"Linko!",2014,1,2014,3,2014
"986",11971,"Cockroach Poker",2004,7,2004,9,2005
"987",35497,"Fauna",2008,7,2008,11,2008
"988",60,"Vinci",1999,6,2001,5,2001
"989",6830,"Zendo",2001,7,2003,7,2003
"990",35052,"Axis & Allies Anniversary Edition",2008,3,2008,12,2008
"991",45986,"Stronghold",2009,7,2009,9,2009
"992",198454,"When I Dream",2016,6,2016,10,2017
"993",1301,"Netrunner",1996,6,2001,5,2001
"994",299960,"Alma Mater",2020,1,2020,8,2020
"995",223750,"Hardback",2018,4,2017,12,2017
"996",55427,"Mr. Jack in New York",2009,10,2009,10,2009
"997",256589,"Rallyman: GT",2020,9,2018,1,2020
"998",134352,"Two Rooms and a Boom",2013,12,2012,11,2013
"999",97903,"Terror in Meeple City",2013,11,2012,10,2013
"1000",172931,"Outfoxed!",2014,8,2015,3,2016
"1001",146312,"Ghost Fightin' Treasure Hunters",2013,10,2013,7,2016
"1002",222514,"Batman: Gotham City Chronicles",2019,3,2017,4,2019
"1003",122522,"Smash Up",2012,4,2012,8,2012
"1004",194880,"Dream Home",2016,4,2016,4,2016
"1005",681,"Quarto",1991,6,2001,5,2001
"1006",21523,"Runebound: Second Edition",2005,1,2006,1,2006
"1007",1608,"Ambush!",1983,6,2001,5,2001
"1008",18100,"China",2005,5,2005,5,2005
"1009",91536,"Quarriors!",2011,6,2011,7,2011
"1010",221,"Ikusa",1986,6,2001,5,2001
"1011",16992,"Tsuro",2005,7,2005,10,2005
"1012",176371,"Explorers of the North Sea",2016,4,2016,8,2016
"1013",331787,"Tiny Epic Dungeons",2021,2,2021,2,2022
"1014",135382,"Shadowrun: Crossfire",2014,6,2013,8,2014
"1015",176544,"Automania",2015,4,2015,10,2015
"1016",142326,"Eight-Minute Empire: Legends",2013,5,2013,11,2013
"1017",551,"Battle Cry",1999,6,2001,5,2001
"1018",159473,"Quartermaster General",2014,5,2014,8,2014
"1019",245476,"CuBirds",2018,5,2018,6,2018
"1020",152162,"Diamonds: Second Edition",2014,4,2014,8,2014
"1021",181796,"The Prodigals Club",2015,9,2015,10,2015
"1022",17329,"Animal Upon Animal",2005,7,2005,11,2006
"1023",183571,"Deep Space D-6",2015,9,2015,5,2016
"1024",24068,"Shadow Hunters",2005,1,2007,8,2008
"1025",261114,"Men at Work",2019,9,2018,10,2018
"1026",145639,"Coconuts",2013,8,2013,3,2014
"1027",229265,"Wendake",2017,6,2017,10,2017
"1028",37628,"Haggis",2010,9,2008,9,2010
"1029",230933,"Merlin",2017,7,2017,10,2017
"1030",67492,"Battles of Westeros",2010,2,2010,6,2010
"1031",306481,"Tawantinsuyu: The Inca Empire",2020,4,2020,9,2020
"1032",175199,"Mottainai",2015,3,2015,8,2015
"1033",71671,"Yggdrasil",2011,3,2011,3,2011
"1034",163642,"Chimera Station",2017,12,2016,9,2017
"1035",228855,"Set a Watch",2019,10,2017,6,2019
"1036",300327,"The Castles of Tuscany",2020,2,2020,9,2020
"1037",164265,"Witness",2014,8,2014,10,2014
"1038",216092,"Unlock!: Escape Adventures – Squeek & Sausage",2017,2,2017,4,2017
"1039",207336,"Honshū",2016,10,2016,10,2016
"1040",234669,"Legacy of Dragonholt",2017,11,2017,11,2017
"1041",156091,"Sons of Anarchy: Men of Mayhem",2014,8,2014,8,2014
"1042",5737,"Domaine",2003,5,2003,6,2003
"1043",327,"Loopin' Louie",1992,6,2001,5,2001
"1044",94246,"1812: The Invasion of Canada",2012,3,2011,1,2012
"1045",1634,"Warhammer Quest",1995,8,2001,5,2001
"1046",95103,"Fortune and Glory: The Cliffhanger Game",2011,6,2011,8,2011
"1047",206051,"Insider",2016,8,2016,10,2016
"1048",183880,"Risk: Star Wars Edition",2015,9,2015,9,2015
"1049",141423,"Dead Men Tell No Tales",2015,8,2014,5,2015
"1050",197070,"Massive Darkness",2017,6,2016,7,2017
"1051",205597,"Jump Drive",2017,11,2016,1,2017
"1052",104020,"Vanuatu",2011,10,2011,10,2011
"1053",278,"Catan Card Game",1996,6,2001,5,2001
"1054",244049,"Forum Trajanum",2018,10,2018,10,2018
"1055",44163,"Power Grid: Factory Manager",2009,10,2009,10,2009
"1056",184151,"Legend of the Five Rings: The Card Game",2017,11,2015,8,2017
"1057",124,"Primordial Soup",1997,6,2001,5,2001
"1058",300217,"Merchants of the Dark Road",2022,2,2020,12,2021
"1059",206931,"Encore!",2016,9,2016,10,2016
"1060",251412,"On Tour",2019,4,2018,2,2019
"1061",182694,"Watson & Holmes",2015,9,2015,10,2015
"1062",271869,"Sushi Roll",2019,2,2019,4,2019
"1063",27364,"Caylus Magna Carta",2007,3,2007,4,2007
"1064",121410,"Steam Park",2013,6,2013,10,2013
"1065",221318,"Whistle Stop",2017,4,2017,8,2017
"1066",195162,"Plague Inc.: The Board Game",2017,5,2016,11,2016
"1067",309630,"Small World of Warcraft",2020,5,2020,9,2020
"1068",154246,"La Isla",2014,8,2014,8,2014
"1069",273477,"Obscurio",2019,3,2019,8,2019
"1070",8045,"Princes of the Renaissance",2003,10,2003,10,2003
"1071",137649,"Level 7 [Omega Protocol]",2013,8,2013,9,2013
"1072",276042,"Conspiracy: Abyss Universe",2019,4,2019,12,2019
"1073",287084,"Oriflamme",2019,10,2019,10,2019
"1074",8989,"Hansa",2004,2,2004,3,2004
"1075",143884,"Machi Koro",2012,6,2013,10,2013
"1076",151007,"Pathfinder Adventure Card Game: Skull & Shackles – Base Set",2014,2,2014,8,2014
"1077",299169,"Spicy",2020,1,2020,2,2020
"1078",34084,"Witch's Brew",2008,2,2008,3,2008
"1079",213266,"Circle the Wagons",2017,1,2017,6,2018
"1080",223770,"Startups",2017,3,2017,4,2017
"1081",140933,"Blueprints",2013,4,2013,10,2013
"1082",129736,"Cockroach Poker Royal",2012,9,2012,1,2015
"1083",17396,"Manoeuvre",2008,2,2008,2,2008
"1084",173090,"The Game",2015,2,2015,2,2015
"1085",187377,"Vikings Gone Wild",2017,5,2016,1,2017
"1086",354,"Stick 'Em",1993,6,2001,5,2001
"1087",247236,"Duelosaur Island",2018,3,2018,11,2018
"1088",13823,"Fairy Tale",2004,11,2004,1,2005
"1089",232918,"Fallout",2017,8,2017,11,2017
"1090",137297,"Rise of Augustus",2013,2,2013,3,2013
"1091",105,"Colossal Arena",1997,6,2001,5,2001
"1092",171879,"Kraftwagen",2015,2,2015,4,2015
"1093",244536,"Tiny Epic Zombies",2018,1,2018,8,2018
"1094",230085,"Agra",2017,8,2017,10,2017
"1095",173101,"Council of 4",2015,10,2015,10,2015
"1096",82168,"Escape from the Aliens in Outer Space",2010,10,2010,10,2010
"1097",226520,"Exit: The Game – The Sinister Mansion",2018,11,2017,8,2018
"1098",527,"GIPF",1996,6,2001,5,2001
"1099",121297,"Fleet",2012,2,2012,9,2012
"1100",22141,"Cleopatra and the Society of Architects",2006,3,2006,4,2006
"1101",204836,"Escape Room: The Game",2016,8,2016,9,2016
"1102",293889,"Fallout Shelter: The Board Game",2020,11,2019,5,2020
"1103",301767,"Mysterium Park",2020,2,2020,10,2020
"1104",91873,"Strasbourg",2011,4,2011,4,2011
"1105",30381,"Hamburgum",2007,10,2007,10,2007
"1106",126100,"Mythos Tales",2016,6,2015,9,2016
"1107",1115,"Poker",1810,6,2001,5,2001
"1108",42910,"Peloponnes",2009,8,2009,9,2009
"1109",50768,"Ninjato",2011,2,2010,8,2011
"1110",180899,"Ponzi Scheme",2015,7,2015,10,2015
"1111",35815,"A Touch of Evil: The Supernatural Game",2008,8,2008,8,2008
"1112",152470,"Fief: France 1429",2015,1,2014,1,2015
"1113",147303,"Carcassonne: South Seas",2013,10,2013,10,2013
"1114",174660,"New York 1901",2015,5,2015,6,2015
"1115",16395,"Blokus Duo",2005,6,2005,8,2005
"1116",314503,"Codex Naturalis",2021,8,2020,12,2020
"1117",102548,"Dungeon Fighter",2011,7,2011,3,2012
"1118",43443,"Castle Panic",2009,6,2009,10,2009
"1119",233961,"Claim",2017,8,2017,9,2017
"1120",19100,"Hacienda",2005,10,2005,10,2005
"1121",154386,"Medieval Academy",2014,2,2014,6,2014
"1122",256606,"Spirits of the Wild",2018,7,2018,8,2018
"1123",104347,"Santiago de Cuba",2011,8,2011,10,2011
"1124",25643,"Arkadia",2006,10,2006,10,2006
"1125",38159,"Ultimate Werewolf: Ultimate Edition",2008,9,2008,11,2008
"1126",164338,"The Golden Ages",2014,10,2014,10,2014
"1127",226518,"Exit: The Game – The Sunken Treasure",2017,8,2017,6,2018
"1128",39953,"A Game of Thrones: The Card Game",2008,12,2008,12,2008
"1129",192074,"Odin's Ravens (Second Edition)",2016,3,2016,3,2016
"1130",855,"Java",2000,6,2001,5,2001
"1131",12995,"Dungeon Twister",2004,10,2004,1,2005
"1132",202583,"Rise of Tribes",2018,1,2017,6,2018
"1133",18258,"Mission: Red Planet",2005,11,2005,11,2005
"1134",1540,"BattleTech",1985,6,2001,5,2001
"1135",223855,"Sentient",2017,6,2017,6,2017
"1136",4099,"Keythedral",2002,10,2002,6,2003
"1137",165986,"Royals",2014,10,2014,10,2014
"1138",42452,"Rattus",2010,1,2010,3,2010
"1139",134253,"Hostage Negotiator",2015,1,2013,5,2015
"1140",191876,"Ulm",2016,9,2016,10,2016
"1141",157526,"Viceroy",2014,4,2014,7,2015
"1142",25821,"The Werewolves of Miller's Hollow",2001,11,2006,11,2006
"1143",305682,"Rolling Realms",2021,3,2020,3,2020
"1144",10,"Elfenland",1998,5,2001,5,2001
"1145",41916,"The Magic Labyrinth",2009,4,2009,4,2009
"1146",2507,"Liberté",1998,11,2001,5,2001
"1147",269595,"Copenhagen",2019,2,2019,3,2019
"1148",1261,"Medina",2001,6,2001,6,2002
"1149",23094,"Planet Steam",2008,10,2008,10,2008
"1150",230,"Merchant of Venus",1988,6,2001,5,2001
"1151",175324,"Fog of Love",2017,10,2015,10,2017
"1152",132372,"Guildhall",2012,10,2012,11,2012
"1153",149155,"Dead Man's Draw",2015,10,2013,12,2014
"1154",228660,"Betrayal at Baldur's Gate",2017,6,2017,10,2017
"1155",302524,"Super-Skill Pinball: 4-Cade",2020,3,2020,8,2020
"1156",119591,"Rialto",2013,4,2012,4,2013
"1157",1159,"Evo",2001,6,2001,4,2002
"1158",85256,"Timeline: Inventions",2010,10,2010,9,2011
"1159",16986,"Ubongo",2003,3,2005,3,2005
"1160",282954,"Paris",2020,10,2019,10,2020
"1161",143405,"Sylvion",2015,3,2015,5,2015
"1162",111124,"Dark Moon",2011,1,2012,5,2015
"1163",191597,"Dale of Merchants 2",2016,1,2016,10,2016
"1164",57390,"Catacombs",2010,1,2010,4,2010
"1165",61692,"Axis & Allies Europe 1940",2010,11,2009,8,2010
"1166",60435,"Rallyman",2009,12,2009,3,2010
"1167",183006,"Qwinto",2015,9,2015,10,2015
"1168",83195,"Ghost Blitz",2010,10,2010,4,2011
"1169",205716,"New Angeles",2016,8,2016,11,2016
"1170",224821,"One Deck Dungeon: Forest of Shadows",2017,4,2017,12,2017
"1171",826,"Cartagena",2000,5,2001,5,2001
"1172",297129,"Jekyll vs. Hyde",2021,10,2020,12,2020
"1173",9220,"Saboteur",2004,4,2004,10,2004
"1174",272453,"KeyForge: Age of Ascension",2019,2,2019,5,2019
"1175",159503,"The Captain Is Dead",2014,8,2014,10,2014
"1176",297978,"Mariposas",2020,1,2020,8,2020
"1177",2842,"TransAmerica",2001,5,2002,9,2002
"1178",53093,"Heroes of Normandie",2014,6,2011,4,2014
"1179",257614,"Tussie Mussie",2019,10,2018,9,2019
"1180",7805,"Fearsome Floors",2003,10,2003,10,2003
"1181",12495,"Fire & Axe: A Viking Saga",2004,7,2004,12,2006
"1182",300753,"Cross Clues",2020,3,2020,9,2020
"1183",233020,"Fireball Island: The Curse of Vul-Kar",2018,2,2018,11,2018
"1184",9203,"Wings of War: Famous Aces",2004,3,2004,3,2004
"1185",302388,"Back to the Future: Back in Time",2020,2,2020,6,2020
"1186",117985,"Star Trek: Catan",2012,1,2012,8,2012
"1187",231484,"Carnival of Monsters",2019,10,2017,8,2019
"1188",232988,"The Castles of Burgundy: The Dice Game",2017,8,2017,9,2017
"1189",103,"Titan",1980,6,2001,5,2001
"1190",2338,"Starship Catan",2001,11,2001,9,2002
"1191",215841,"Exit: The Game – The Forgotten Island",2017,5,2017,6,2017
"1192",134453,"The Little Prince: Make Me a Planet",2013,2,2013,3,2013
"1193",106,"Mystery Rummy: Jack the Ripper",1998,6,2001,5,2001
"1194",288169,"The Fox in the Forest Duet",2020,9,2019,1,2020
"1195",105037,"Tournay",2011,10,2011,10,2011
"1196",180040,"Villages of Valeria",2017,11,2015,12,2016
"1197",1897,"The Starfarers of Catan",1999,8,2001,5,2001
"1198",246761,"Cahoots",2018,4,2018,2,2019
"1199",159109,"XenoShyft: Onslaught",2015,6,2014,4,2015
"1200",21441,"Mykerinos",2006,3,2006,4,2006
"1201",172385,"Porta Nigra",2015,5,2015,10,2015
"1202",150312,"Welcome to the Dungeon",2013,11,2013,3,2015
"1203",217085,"Unearth",2017,5,2017,6,2017
"1204",10640,"Doom: The Boardgame",2004,12,2004,12,2004
"1205",166226,"The Staufer Dynasty",2014,10,2014,10,2014
"1206",394,"Kahuna",1998,6,2001,5,2001
"1207",163413,"Murano",2014,10,2014,10,2014
"1208",39684,"Merkator",2010,5,2009,10,2010
"1209",127024,"Room 25",2013,10,2012,12,2012
"1210",63268,"Spot it!",2009,12,2009,6,2010
"1211",216091,"Unlock!: Escape Adventures – The Formula",2017,2,2017,3,2017
"1212",255674,"Imhotep: The Duel",2018,6,2018,4,2019
"1213",254591,"Heroes of Terrinoth",2018,6,2018,11,2018
"1214",15,"Cosmic Encounter",1977,5,2001,5,2001
"1215",204505,"Museum",2019,8,2016,3,2019
"1216",199,"Manhattan",1994,6,2001,5,2001
"1217",33604,"Say Anything",2008,4,2008,7,2008
"1218",199383,"Calimala",2017,7,2017,10,2017
"1219",72991,"Asara",2010,9,2010,9,2010
"1220",332386,"Brew",2021,2,2021,3,2021
"1221",205418,"Agricola: Family Edition",2016,7,2016,8,2016
"1222",215842,"Exit: The Game – The Polar Station",2017,5,2017,10,2017
"1223",167513,"Barony",2015,11,2014,5,2015
"1224",253214,"Escape Tales: The Awakening",2018,5,2018,10,2018
"1225",113401,"Timeline: Events",2011,12,2011,8,2012
"1226",244918,"Exit: The Game – The Mysterious Museum",2018,5,2018,7,2018
"1227",116,"Guillotine",1998,5,2001,5,2001
"1228",1403,"Turn the Tide",1997,9,2001,5,2001
"1229",244191,"Naga Raja",2019,7,2018,2,2019
"1230",257769,"Walking in Burano",2018,8,2018,10,2018
"1231",142992,"Gravwell: Escape from the 9th Dimension",2013,8,2013,11,2013
"1232",878,"Wyatt Earp",2001,6,2001,5,2002
"1233",22038,"Warrior Knights",2006,2,2006,5,2006
"1234",179572,"Dice City",2015,6,2015,10,2015
"1235",5716,"Balloon Cup",2003,4,2003,5,2003
"1236",254018,"Solenia",2018,8,2018,10,2018
"1237",19999,"Aton",2005,2,2006,6,2006
"1238",29934,"Amyitis",2007,10,2007,10,2007
"1239",9446,"Blue Moon",2004,2,2004,4,2004
"1240",2122,"Vampire: The Eternal Struggle",1994,8,2001,5,2001
"1241",194690,"Viral",2017,10,2016,7,2017
"1242",15818,"Pickomino",2005,3,2005,3,2005
"1243",268620,"Similo",2019,4,2019,10,2019
"1244",284108,"Pictures",2019,10,2019,10,2019
"1245",3284,"Star Wars: Epic Duels",2002,4,2002,1,2003
"1246",139030,"Mascarade",2013,3,2013,7,2013
"1247",227456,"Escape the Dark Castle",2017,6,2017,1,2018
"1248",94362,"Rune Age",2011,3,2011,8,2011
"1249",42487,"Lost Cities: The Board Game",2008,5,2009,5,2009
"1250",624,"Quoridor",1997,8,2001,5,2001
"1251",312267,"Star Wars: Unlock!",2020,8,2020,9,2020
"1252",37919,"Ascending Empires",2011,12,2008,5,2011
"1253",19237,"Ca$h 'n Gun$",2005,8,2005,10,2005
"1254",1231,"Bausack",1987,6,2001,5,2001
"1255",191894,"Imagine",2015,3,2016,5,2016
"1256",176229,"Tides of Time",2015,4,2015,7,2015
"1257",66,"Löwenherz",1997,6,2001,5,2001
"1258",902,"Meuterer",2000,6,2001,5,2001
"1259",16496,"Roma",2005,5,2005,8,2005
"1260",304285,"Infinity Gauntlet: A Love Letter Game",2020,3,2020,8,2020
"1261",129051,"Le Havre: The Inland Port",2012,8,2012,10,2012
"1262",181810,"Kodama: The Tree Spirits",2016,9,2015,3,2016
"1263",6411,"Blokus 3D",2003,6,2003,11,2004
"1264",271088,"Ishtar: Gardens of Babylon",2019,3,2019,8,2019
"1265",492,"Aladdin's Dragons",2000,5,2001,5,2001
"1266",216201,"Robo Rally",2016,12,2016,12,2016
"1267",123570,"Strike",2012,4,2012,11,2015
"1268",120523,"Nothing Personal",2013,2,2012,8,2013
"1269",196,"Kremlin",1986,6,2001,5,2001
"1270",244995,"Illusion",2018,2,2018,2,2018
"1271",71836,"Onirim",2010,8,2010,8,2010
"1272",165950,"Beasty Bar",2014,10,2014,10,2014
"1273",481,"Carolus Magnus",2000,5,2001,5,2001
"1274",2397,"Backgammon",1635,10,2001,5,2001
"1275",101785,"D-Day Dice",2012,6,2011,7,2012
"1276",438,"Scotland Yard",1983,6,2001,5,2001
"1277",223740,"Bargain Quest",2017,4,2017,8,2019
"1278",204,"Stephenson's Rocket",1999,6,2001,5,2001
"1279",24417,"Factory Fun",2006,9,2006,10,2006
"1280",195544,"Tides of Madness",2016,4,2016,8,2016
"1281",131366,"Eight-Minute Empire",2012,10,2012,5,2013
"1282",131325,"Timeline: General Interest",2012,10,2012,11,2012
"1283",21550,"Blokus Trigon",2006,5,2006,6,2006
"1284",18745,"Sun Tzu",2005,9,2005,4,2006
"1285",594,"Sleuth",1971,7,2001,5,2001
"1286",24827,"Traders of Osaka",2006,10,2006,10,2006
"1287",194626,"Happy Salmon",2016,3,2016,5,2016
"1288",148943,"Coup: Rebellion G54",2014,10,2014,10,2014
"1289",43022,"Yomi",2011,6,2009,1,2011
"1290",172381,"My Village",2015,5,2015,10,2015
"1291",22,"Magic Realm",1979,6,2001,5,2001
"1292",201,"The Rose King",1992,8,2001,5,2001
"1293",300442,"Trekking the World",2020,4,2020,8,2020
"1294",246200,"Piepmatz",2018,2,2018,8,2018
"1295",144041,"Patchistory",2013,6,2013,9,2014
"1296",3955,"BANG!",2002,10,2002,11,2002
"1297",13780,"In the Shadow of the Emperor",2004,10,2004,10,2004
"1298",1568,"Space Crusade",1990,6,2001,5,2001
"1299",143175,"Kashgar: Merchants of the Silk Road",2013,9,2013,10,2013
"1300",125548,"Pixel Tactics",2012,7,2012,7,2013
"1301",3228,"Pueblo",2002,4,2002,10,2002
"1302",57925,"Havana",2009,10,2009,10,2009
"1303",242,"Junta",1978,6,2001,5,2001
"1304",181524,"Masmorra: Dungeons of Arcadia",2017,8,2015,12,2016
"1305",176083,"Hit Z Road",2016,3,2016,7,2016
"1306",233678,"Indian Summer",2017,8,2017,10,2017
"1307",258444,"Gingerbread House",2018,9,2018,10,2018
"1308",116954,"Indigo",2012,1,2012,2,2012
"1309",106662,"Power Grid: The First Sparks",2011,10,2011,10,2011
"1310",168,"Empire Builder",1982,6,2001,5,2001
"1311",13884,"The Scepter of Zavandor",2004,10,2004,11,2004
"1312",252929,"Planet",2018,6,2018,10,2018
"1313",115,"I'm the Boss!",1994,8,2001,5,2001
"1314",38862,"Giants",2008,10,2008,10,2008
"1315",257527,"Trapwords",2018,8,2018,10,2018
"1316",143986,"CV",2013,9,2013,10,2013
"1317",192860,"Oceanos",2016,5,2016,7,2016
"1318",193308,"Spyfall 2",2016,7,2016,1,2017
"1319",156714,"Doomtown: Reloaded",2014,3,2014,8,2014
"1320",92319,"Olympos",2011,3,2011,6,2011
"1321",195043,"Welcome Back to the Dungeon",2016,9,2016,10,2016
"1322",2987,"Pirate's Cove",2002,4,2002,5,2003
"1323",230267,"Dice Settlers",2018,1,2018,10,2018
"1324",195856,"Bloodborne: The Card Game",2016,5,2016,8,2016
"1325",34194,"Aquaretto",2008,3,2008,4,2008
"1326",38343,"Ad Astra",2009,10,2008,8,2009
"1327",119,"Kingdoms",1994,5,2001,5,2001
"1328",218530,"Tortuga 1667",2017,1,2017,8,2017
"1329",1829,"Risk 2210 A.D.",2001,8,2001,6,2002
"1330",215840,"Exit: The Game – The Forbidden Castle",2017,5,2017,6,2017
"1331",34887,"Revolution!",2009,2,2008,7,2009
"1332",29223,"Marrakech",2007,10,2007,5,2008
"1333",103185,"Walnut Grove",2011,7,2011,10,2011
"1334",33451,"The Red Dragon Inn 2",2008,3,2008,8,2008
"1335",26,"Age of Renaissance",1996,6,2001,5,2001
"1336",248158,"Thanos Rising: Avengers Infinity War",2018,4,2018,4,2018
"1337",148951,"Tiny Epic Kingdoms",2014,10,2013,10,2014
"1338",5206,"Ogre",1977,1,2003,5,2001
"1339",214396,"Campy Creatures",2017,1,2017,8,2017
"1340",226501,"Dragonfire",2017,5,2017,8,2017
"1341",39339,"Android",2008,12,2008,12,2008
"1342",915,"Mystery of the Abbey",1995,3,2002,5,2001
"1343",40270,"Call of Cthulhu: The Card Game",2008,1,2009,1,2009
"1344",619,"The Bottle Imp",1995,9,2001,5,2001
"1345",41933,"Arctic Scavengers",2009,6,2009,6,2009
"1346",929,"The Great Dalmuti",1995,6,2001,5,2001
"1347",299252,"Here to Slay",2020,1,2020,8,2020
"1348",55697,"Power Struggle",2009,10,2009,10,2009
"1349",34297,"The Climbers",2008,5,2008,9,2008
"1350",3800,"Himalaya",2002,8,2002,5,2005
"1351",30658,"Rise of Empires",2009,4,2009,9,2009
"1352",244916,"Drop It",2018,2,2018,4,2018
"1353",14254,"PitchCar Mini",2003,12,2004,12,2005
"1354",183231,"Adventure Land",2015,9,2015,10,2015
"1355",31497,"Oregon",2007,10,2007,10,2007
"1356",17223,"World of Warcraft: The Boardgame",2005,11,2005,12,2005
"1357",24773,"On the Underground",2006,10,2006,10,2006
"1358",1198,"SET",1988,6,2001,5,2001
"1359",12761,"Ys",2004,10,2004,10,2004
"1360",1544,"Beyond Balderdash",1993,7,2001,5,2001
"1361",90040,"Pergamon",2011,2,2011,2,2011
"1362",99975,"Timeline: Discoveries",2011,6,2011,10,2011
"1363",10093,"Axis & Allies",2004,2,2004,3,2004
"1364",178054,"A Study in Emerald (Second Edition)",2015,5,2015,10,2015
"1365",222542,"Otys",2017,6,2017,10,2017
"1366",38545,"Kamisado",2008,9,2008,10,2008
"1367",168609,"Artifacts, Inc.",2014,11,2014,7,2015
"1368",267813,"Adventure Games: The Dungeon",2019,5,2019,5,2019
"1369",230303,"Unlock!: Mystery Adventures – The House on the Hill",2017,8,2017,11,2017
"1370",147253,"The Ancient World",2014,3,2014,10,2014
"1371",6351,"Gulo Gulo",2003,5,2003,3,2004
"1372",8098,"Jungle Speed",1997,10,2003,5,2001
"1373",73369,"51st State",2010,7,2010,10,2010
"1374",205046,"Capital Lux",2016,8,2016,10,2016
"1375",494,"Ave Caesar",1989,5,2001,5,2001
"1376",158900,"Samurai Spirit",2014,8,2014,8,2014
"1377",269603,"Minecraft: Builders & Biomes",2019,8,2019,10,2019
"1378",98,"Axis & Allies",1981,5,2001,5,2001
"1379",29937,"König von Siam",2007,10,2007,10,2007
"1380",208895,"New York Slice",2017,12,2016,2,2017
"1381",21920,"Leonardo da Vinci",2006,7,2006,8,2006
"1382",111417,"The Great Heartland Hauling Co.",2013,8,2012,3,2013
"1383",103092,"Helvetia",2011,9,2011,10,2011
"1384",361,"Hare & Tortoise",1973,6,2001,5,2001
"1385",8129,"Sluff Off!",2003,11,2003,11,2003
"1386",43868,"The Adventurers: The Temple of Chac",2009,8,2009,8,2009
"1387",123239,"Wits & Wagers Party",2012,5,2012,10,2013
"1388",107255,"Evo (Second Edition)",2011,5,2012,5,2012
"1389",237,"Wooden Ships & Iron Men",1974,6,2001,5,2001
"1390",182189,"Treasure Hunter",2015,8,2015,10,2015
"1391",171011,"Favor of the Pharaoh",2015,2,2015,9,2015
"1392",142079,"Space Cadets: Dice Duel",2013,8,2013,8,2013
"1393",986,"Babel",2000,5,2001,5,2001
"1394",143185,"Smash Up: The Obligatory Cthulhu Set",2013,6,2013,8,2013
"1395",54137,"Battle Sheep",2010,8,2010,5,2014
"1396",13308,"Niagara",2004,10,2004,11,2004
"1397",175293,"Trambahn",2015,4,2015,6,2015
"1398",235375,"Spirits of the Forest",2018,12,2017,8,2018
"1399",145189,"Timeline: Music & Cinema",2013,7,2013,3,2014
"1400",24310,"The Red Dragon Inn",2007,7,2006,7,2007
"1401",260300,"Dungeon Mayhem",2018,9,2018,11,2018
"1402",136280,"La Boca",2013,2,2013,3,2013
"1403",210274,"Petrichor",2018,4,2017,3,2018
"1404",302260,"Abandon All Artichokes",2020,2,2020,4,2020
"1405",180020,"Virus!",2015,7,2015,5,2016
"1406",4636,"Clans",2002,11,2002,3,2003
"1407",15511,"Fjords",2005,3,2005,8,2005
"1408",70,"Big City",1999,5,2001,5,2001
"1409",67877,"Anomia",2010,3,2010,6,2014
"1410",32125,"Felicity: The Cat in the Sack",2007,10,2007,10,2007
"1411",22348,"Duplik",2005,4,2006,3,2008
"1412",112138,"Krosmaster: Arena",2012,2,2012,7,2013
"1413",205610,"A Game of Thrones: Hand of the King",2016,8,2016,11,2016
"1414",241831,"Reykholt",2018,12,2017,10,2018
"1415",2393,"Xiangqi",762,7,2002,5,2001
"1416",157096,"Historia",2014,6,2014,10,2014
"1417",259081,"Machi Koro Legacy",2019,3,2019,8,2019
"1418",4396,"Odin's Ravens",2002,10,2002,12,2002
"1419",38386,"A Castle for All Seasons",2008,10,2008,10,2008
"1420",8190,"The Bridges of Shangri-La",2003,11,2003,12,2003
"1421",27627,"Talisman: Revised 4th Edition",2007,7,2007,8,2007
"1422",28089,"Burg Appenzell",2007,3,2007,5,2007
"1423",124172,"Tsuro of the Seas",2012,5,2012,10,2012
"1424",41010,"My First Carcassonne",2009,3,2009,3,2009
"1425",274841,"Cóatl",2020,5,2019,8,2020
"1426",35503,"Ra: The Dice Game",2009,4,2008,8,2009
"1427",174078,"Holmes: Sherlock & Mycroft",2015,2,2015,5,2016
"1428",811,"Rummikub",1977,6,2001,5,2001
"1429",266083,"L.L.A.M.A.",2019,2,2019,2,2019
"1430",24742,"Cold War: CIA vs KGB",2007,6,2007,8,2007
"1431",38992,"Royal Palace",2008,10,2008,10,2008
"1432",180852,"Tiny Epic Western",2016,10,2015,9,2016
"1433",1107,"Nyet!",1997,6,2001,5,2001
"1434",253618,"5-Minute Marvel",2018,8,2018,8,2018
"1435",3931,"Mare Nostrum",2003,10,2002,2,2003
"1436",1219,"Labyrinth",1986,5,2001,5,2001
"1437",63759,"Seeland",2010,1,2010,1,2010
"1438",56931,"Arena: Roma II",2009,10,2009,10,2009
"1439",230383,"Memoarrr!",2017,7,2017,7,2017
