"","rank","id","name","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"484",484,21790,"Thurn and Taxis",19061,10443,8618,2289,3567,15494,7.09653783694454,7.43222328832711,6.68976559642608,6.60396141109655,7.01192736192879,7.11601670388537,197
"485",485,36553,"Time's Up! Title Recall!",3388,2200,1188,182,591,2797,7.69867696280992,8.0359761590909,7.07404882154882,7.09922527472527,7.81185262267344,7.67476319270647,168
"486",486,221965,"The Fox in the Forest",12386,9163,3223,1140,1615,10771,7.1670328855159,7.3907383018662,6.5310376233323,6.32196578947368,7.17869707120743,7.16528396156345,61
"487",487,125618,"Libertalia",13429,6024,7405,1534,1830,11599,7.14443407625289,7.69371725763612,6.69758979743417,6.75497653194263,7.11077741530054,7.14974416242779,120
"488",488,31999,"TZAAR",3528,2274,1254,215,744,2784,7.66712304421769,8.04170945470536,6.98784912280702,7.0948488372093,7.84171102150538,7.62046591235632,178
"489",489,133848,"Euphoria: Build a Better Dystopia",10166,5096,5070,1277,1498,8668,7.21754333857958,7.82613108124019,6.6058346331361,6.63249054032889,6.93609746328438,7.26618269266267,105
"490",490,11,"Bohnanza",41669,29395,12274,2762,7560,34109,7.04240908781109,7.29828958734478,6.42960093368095,6.31287821868211,7.1182501005291,7.02559950511595,255
"491",491,156009,"Port Royal",15372,9906,5466,1324,1884,13488,7.13360919138694,7.45385137896224,6.55323613794365,6.59635725075529,7.15224363057325,7.13100633822657,100
"492",492,142379,"Escape Plan",4420,2364,2056,480,598,3822,7.55531260633484,8.10674776649746,6.92126945525292,6.8267,7.36777591973244,7.58465508110937,40
"493",493,875,"Roads & Boats",3247,1667,1580,347,842,2405,7.71593753002771,8.42938512297541,6.96320516455696,6.92268011527378,7.55215558194774,7.77327823700624,254
"494",494,260180,"Project L",4484,2918,1566,197,513,3971,7.5498566235504,7.83675688827964,7.01526213282248,6.66424705583756,7.58236270955166,7.54565727272727,24
"495",495,9674,"Ingenious",16383,9727,6656,1456,3425,12958,7.10990287371055,7.39347390356739,6.69549551081731,6.54158722527472,7.20262919708029,7.08539387096774,220
"496",496,102652,"Sentinels of the Multiverse",15501,8948,6553,2003,2843,12658,7.177606716986,7.81836027268663,6.30266961696933,6.35400898652022,7.01868806190643,7.21330001264023,132
"497",497,90419,"Airlines Europe",7146,3737,3409,991,1463,5683,7.29679522390148,7.74061118544287,6.81027711058961,6.79085771947528,7.29455639097744,7.29737157663206,137
"498",498,147949,"One Night Ultimate Werewolf",24444,15809,8635,1430,3039,21405,7.09557099492718,7.53148441141122,6.29749859177765,6.19520443356643,7.03973143468246,7.10349888203691,103
"499",499,256952,"Zombie Kidz Evolution",3575,2859,716,178,491,3084,7.72153495664336,7.84529467296257,7.22736033519553,7.05093634831461,7.90454625254582,7.69239794422828,43
"500",500,58421,"Egizia",5314,2036,3278,607,914,4400,7.40099548362815,7.92801080550098,7.07366076876144,7.18970345963756,7.29942013129103,7.42209545454545,154
"501",501,163968,"Elysium",9179,4753,4426,1278,1231,7948,7.20758125830701,7.67972378918578,6.70055607772255,6.76279107981221,7.13760113728676,7.21841990060393,89
"502",502,133473,"Sushi Go!",40578,27493,13085,3426,4733,35845,7.02953246217162,7.21885583130252,6.63174359037065,6.74552364273205,7.01272683076273,7.03175149002651,109
"503",503,18,"RoboRally",23222,13045,10177,2109,4759,18463,7.06921822409783,7.59194005596014,6.39918714454162,6.42462336178283,7.03865665055684,7.07709573742079,254
"504",504,31730,"Chicago Express",7868,3628,4240,1071,1876,5992,7.24370224453482,7.81066063395811,6.75857841509434,6.8757962464986,7.37578528784648,7.20234914218959,178
"505",505,6249,"Alhambra",31223,17820,13403,3241,5630,25593,7.03173068475162,7.31868767059484,6.65020613892413,6.60418667078062,6.94960312255773,7.04979727230102,231
"506",506,27173,"Vikings",8200,3842,4358,929,1607,6593,7.24557800731708,7.74867542686101,6.80204879990821,6.95747039827772,7.25417754822651,7.24348192628545,185
"507",507,232043,"Queendomino",9659,5919,3740,977,1032,8627,7.20841810746454,7.53122026186856,6.69754485828877,6.6685977482088,7.08697238372093,7.22294598354005,59
"508",508,227935,"Wonderland's War",2052,1332,720,28,344,1708,8.32298359161793,8.76709951201201,7.50136913888889,6.80535714285714,8.19869186046512,8.34801658665105,6
"509",509,42052,"Vinhos",4674,1783,2891,771,777,3897,7.47713961489088,8.13142095344924,7.07361708751297,7.30402075226978,7.39115186615187,7.49428420836541,142
"510",510,181530,"Runebound (Third Edition)",5587,3658,1929,733,716,4871,7.47361880794702,7.85155402132313,6.75693295489891,6.70597090040928,7.49974395251397,7.46977861014165,81
"511",511,175095,"Dawn of the Zeds (Third Edition)",2144,1663,481,235,319,1825,8.1960930363806,8.47269400481058,7.23977825363825,7.20113476595745,8.12413793103449,8.20867039452055,74
"512",512,284742,"Honey Buzz",3287,2295,992,199,409,2878,7.74259662610283,8.07953406100218,6.96308915322581,6.78497487437186,7.58263134474328,7.76532970465601,21
"513",513,128780,"Pax Porfiriana",3394,1909,1485,332,755,2639,7.67988685916323,8.38834363541121,6.76915016835016,7.27590361445783,7.82148874172185,7.63937552103069,117
"514",514,97842,"Last Will",9725,4419,5306,1480,1494,8231,7.17937277737789,7.66411276985743,6.77566640218621,6.80772027027027,7.0643122690763,7.20025728708541,130
"515",515,34119,"Tales of the Arabian Nights",12227,7352,4875,1571,2481,9746,7.17822486464382,7.73290730821545,6.34170684923077,6.42267982176958,6.96626269649335,7.23218322080853,158
"516",516,91312,"Discworld: Ankh-Morpork",9887,5110,4777,861,1530,8357,7.23981998887428,7.75607532289628,6.68757700020933,6.80291521486643,7.09589651633987,7.26616950580352,131
"517",517,183251,"Karuba",9921,5781,4140,918,1374,8547,7.18710649027316,7.518620610621,6.72418785990338,6.66965904139434,7.17380762008734,7.18924439218439,82
"518",518,475,"Taj Mahal",7428,3844,3584,804,1910,5518,7.27158997711362,7.76336383454735,6.74414056082589,6.75509950248756,7.4406782513089,7.21306177781804,254
"519",519,84419,"Space Empires 4X",3508,2259,1249,418,767,2741,7.70435776795895,8.19043035856574,6.82522407526021,6.89155263157895,7.63060234680574,7.72499636993798,132
"520",520,151022,"Baseball Highlights: 2045",4178,2255,1923,513,777,3401,7.52853648157013,8.02593588470067,6.94526261050442,6.92635477582846,7.65804504504505,7.49894866803881,90
"521",521,192836,"The Colonists",3881,2321,1560,492,603,3278,7.58764029373873,8.08707710900474,6.84456795512821,6.8794006097561,7.30555555555555,7.63953080536913,70
"522",522,133038,"Pathfinder Adventure Card Game: Rise of the Runelords – Base Set",12434,7233,5201,2248,2032,10402,7.18533769985524,7.65739891331398,6.52884495673909,6.56497462188612,7.02442530511811,7.21677146125745,108
"523",523,252328,"Star Wars: X-Wing (Second Edition)",2423,1916,507,104,272,2151,8.14883878662815,8.4668725,6.94695990138067,6.75673076923077,8.11315808823529,8.15335071129707,47
"524",524,27746,"Colosseum",8722,4191,4531,1024,1869,6853,7.21380356569594,7.73202927702219,6.73446479805782,6.71634765625,7.05676243980739,7.25663296366555,185
"525",525,22827,"StarCraft: The Board Game",7288,3599,3689,910,1369,5919,7.34500038556531,7.95771459016393,6.74723448088913,6.94120879120879,7.25687655222791,7.3653824649434,180
"526",526,196326,"Love Letter: Premium Edition",5122,3393,1729,257,624,4498,7.44595245802421,7.77363674918951,6.8029028340081,6.73171206225681,7.17458333333333,7.48359904179635,70
"527",527,216600,"Fantastic Factories",4278,2760,1518,295,646,3632,7.52075021972884,7.90156054710145,6.82836780632411,6.73058644067797,7.46121362229102,7.53133960352423,34
"528",528,153938,"Camel Up",24882,13791,11091,2062,3085,21797,7.04241026123302,7.4013808846349,6.59605160400325,6.65715712900097,7.03792739059967,7.04304473643161,101
"529",529,15363,"Nexus Ops",8678,5091,3587,1169,2463,6215,7.2085462860106,7.5834284678845,6.67647904655701,6.71654405474765,7.32950426309379,7.16061072727272,206
"530",530,141572,"Paperback",9983,6208,3775,1508,1655,8328,7.15759039567264,7.50525115012887,6.58586113377483,6.57558208222812,7.12128700906345,7.16480486551393,102
"531",531,247367,"Air, Land, & Sea",4308,3091,1217,297,720,3588,7.49552005571031,7.6959809349725,6.98637907148726,6.68964084175084,7.50530555555556,7.49355641025641,38
"532",532,218603,"Photosynthesis",20316,11412,8904,2192,2212,18104,7.06326429956685,7.42938123291273,6.59402278526505,6.43231751824817,6.94443881555154,7.07778274690676,61
"533",533,339789,"Welcome to the Moon",2116,1624,492,42,214,1902,8.12651880434782,8.35003927955665,7.38871951219512,6.70119047619048,7.99593457943925,8.14121124605678,10
"534",534,2346,"DVONN",4752,2997,1755,360,1196,3556,7.44897634890572,7.86622115448781,6.73645060398861,6.71343055555556,7.52379347826087,7.42381288245219,244
"535",535,284435,"Nova Luna",5541,3345,2196,357,546,4995,7.37708245623534,7.71122459192825,6.86810912112933,6.60337535014006,7.31471428571429,7.38389987787788,34
"536",536,159508,"AquaSphere",6994,3687,3307,1024,1020,5974,7.26445401344009,7.76176377542717,6.70999949501059,6.72085286132813,7.10262745098039,7.29208426012722,94
"537",537,3685,"Hammer of the Scots",4008,2427,1581,487,1279,2729,7.54588638473054,7.97029217552534,6.89437920303605,6.84324435318275,7.63793822517592,7.50274446317332,230
"538",538,28023,"Jamaica",18030,10816,7214,1882,2917,15113,7.06373990238491,7.46454187222633,6.46281474216801,6.53636422422954,6.9669462118615,7.0824223079468,176
"539",539,170561,"Valeria: Card Kingdoms",4967,3014,1953,420,733,4234,7.45138018119589,7.87370748506968,6.7996164874552,6.66092857142857,7.45208540245566,7.45125809163911,79
"540",540,220,"High Society",11102,6898,4204,831,2347,8755,7.1175482057287,7.48433262829806,6.5157216246432,6.41052948255114,7.14839688538559,7.10927843403769,254
"541",541,503,"Through the Desert",13323,7533,5790,1780,3507,9816,7.08205526082714,7.46591094517457,6.58264509326425,6.60705337078652,7.21344881665241,7.03511178076609,254
"542",542,117959,"Las Vegas",10259,5846,4413,583,1605,8654,7.14309813529584,7.52982507355457,6.63079229322457,6.76227768439108,7.2100322305296,7.13068431245667,124
"543",543,155703,"Evolution",15202,7668,7534,1715,2113,13089,7.09266180239442,7.54791381977047,6.62931265595965,6.6626389212828,7.07054756270705,7.09623177630071,94
"544",544,172308,"Broom Service",9201,5006,4195,970,1253,7948,7.1756478708836,7.59538095485418,6.67476972586413,6.70022680412371,7.16637669592977,7.17710946904882,87
"545",545,4390,"Carcassonne: Hunters and Gatherers",12128,7274,4854,1270,2818,9310,7.12994518222296,7.44053667995601,6.66450584260404,6.62471732283465,7.22498616039744,7.10117767669173,238
"546",546,39351,"Automobile",5584,2263,3321,638,1192,4392,7.32678708810888,8.01413831197524,6.85841135200241,7.095,7.26025931208054,7.34484289617486,160
"547",547,9625,"Struggle of Empires",4032,2048,1984,414,1149,2883,7.52348437251984,8.10000937011718,6.92836179435484,7.01775362318841,7.50387901653612,7.53129795352064,214
"548",548,160010,"Conan",4310,2665,1645,394,706,3604,7.67669682598608,8.20395246529081,6.82251063829787,6.98121827411167,7.79811614730878,7.65291157602664,70
"549",549,183562,"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",3010,2195,815,276,240,2770,7.76934057142858,8.00530174943053,7.13383776687117,7.33452898550725,7.78666666666667,7.76783939350181,83
"550",550,39938,"Carson City",6952,2511,4441,1026,1406,5546,7.23500206127733,7.90947603743528,6.85364557532087,7.09985477582846,7.15564793741109,7.25511960512081,154
"551",551,42215,"Tobago",11438,5858,5580,1492,2090,9348,7.10462014950166,7.54356930522363,6.64380220071685,6.63289544235925,7.10427113397129,7.10469818142918,155
"552",552,245961,"Fleet: The Dice Game",2929,1937,992,207,413,2516,7.72227967907135,8.05110179659267,7.08021471774194,6.82671497584541,7.62855368038741,7.73766474960254,44
"553",553,205359,"Star Wars: Destiny",5079,3371,1708,485,621,4458,7.48138322701319,7.87779102343518,6.69901163348946,6.94200385567011,7.42766505636071,7.48886617541499,70
"554",554,140603,"Francis Drake",4879,2311,2568,569,802,4077,7.39486238163559,7.93420520553873,6.90949584501557,6.93865260105448,7.31977556109726,7.40963295560461,107
"555",555,6472,"A Game of Thrones",10370,4678,5692,1294,2272,8098,7.18958299035679,7.77637451902522,6.70732530042164,6.93096599690881,7.13087808098592,7.20605342183255,227
"556",556,270673,"Silver & Gold",6215,4614,1601,340,728,5487,7.27521255993564,7.47631024707412,6.69565932542161,6.4153695,7.17377472527472,7.28867105157646,40
"557",557,248490,"Atlantis Rising (Second Edition)",3164,2170,994,260,436,2728,7.68619410872314,8.0638791797235,6.86167036217304,6.69551026923077,7.72020871559633,7.68075775659824,34
"558",558,212445,"Blood Bowl (2016 Edition)",2505,1792,713,141,310,2195,8.00620819560879,8.3047999609375,7.25575035063114,7.13085106382979,7.88870967741936,8.02280251936219,69
"559",559,216734,"Dice Throne: Season One",4853,2604,2249,642,759,4094,7.57190798269112,8.12132571428571,6.9357657981325,7.28402908099688,7.65711677206851,7.55611084758183,55
"560",560,303057,"Pan Am",3727,2501,1226,242,492,3235,7.58333544674,7.86055479408237,7.0178170228385,6.81595041322314,7.48451422764227,7.59836482534776,26
"561",561,42776,"Gears of War: The Board Game",4897,2868,2029,792,897,4000,7.46530540126608,7.92665523709902,6.81318547560375,7.06571127525253,7.63401895206243,7.4274713875,132
"562",562,265402,"In the Hall of the Mountain King",3318,2043,1275,293,617,2701,7.69910355937312,8.11592652471856,7.03120605490196,6.91555290102389,7.75862074554295,7.68550781562385,32
"563",563,169255,"A Game of Thrones: The Card Game (Second Edition)",4592,2974,1618,631,556,4036,7.52848069033101,7.93306635171487,6.78482323856613,6.84847860538827,7.65169064748202,7.51150726709613,84
"564",564,130960,"Triumph & Tragedy: European Balance of Power 1936-1945",2035,1202,833,152,440,1595,8.15993867813268,8.60178313643927,7.52236720288115,7.30385526315789,8.26356818181818,8.13135122884013,84
"565",565,131357,"Coup",40878,27557,13321,2809,5558,35320,6.99191053843143,7.32339806219835,6.30616609789055,6.19809184763261,6.91112972292191,7.00462231002265,118
"566",566,113924,"Zombicide",17776,9642,8134,1884,2140,15636,7.12441070038254,7.71268360091268,6.42707515736415,6.65767586518047,7.05933925233645,7.13331661614223,120
"567",567,143519,"Quantum",7075,3259,3816,794,1064,6011,7.25546498939929,7.95442982509972,6.65852410901468,6.85225314861461,7.2326739943609,7.25949919647313,106
"568",568,257501,"KeyForge: Call of the Archons",10589,6854,3735,776,1259,9330,7.175582949287,7.57835433323607,6.43646780455154,6.25822851804124,7.09132750595711,7.18695246730976,48
"569",569,264055,"Draftosaurus",9634,5810,3824,413,1042,8592,7.13896853124351,7.44803806540448,6.66938328190377,6.53497847457627,7.05901791746641,7.14866459031657,41
"570",570,174785,"Mare Nostrum: Empires",3815,1913,1902,426,582,3233,7.55470997378768,8.1207354312598,6.98541097266036,6.95538732394366,7.56705498281787,7.55248764305598,74
"571",571,30869,"Thebes",9514,5325,4189,1240,2212,7302,7.13126007357578,7.52113508732394,6.63565624253999,6.5892814516129,7.14718309222423,7.12643650232813,181
"572",572,135219,"The Battle of Five Armies",2566,1701,865,298,411,2155,7.88475315666407,8.1923462904174,7.2798792601156,7.26543624161074,8.00542579075426,7.86173856148492,95
"573",573,193949,"Star Trek: Ascendancy",3030,1960,1070,181,548,2482,7.81757547194719,8.30265714795918,6.92901464485981,6.74944751381216,7.75809324817518,7.83070853344077,72
"574",574,269511,"Cooper Island",3212,1749,1463,324,387,2825,7.63243562577833,8.16291331618068,6.99825552973342,6.93813271604938,7.53336260981912,7.64600775221239,34
"575",575,283393,"Aquatica",4180,2498,1682,374,498,3682,7.43362769138756,7.82172240992794,6.85725396551724,6.70310160427807,7.25564257028113,7.45770063824009,34
"576",576,343905,"Boonlake",2680,1537,1143,179,334,2346,7.76658932462687,8.23939040988939,7.13081043744532,6.82417134078212,7.35032835329341,7.82585239556692,10
"577",577,323612,"Bitoku",2363,1402,961,81,269,2094,7.98533079559882,8.48692582025678,7.25355532778356,6.89753086419753,7.48257869888476,8.04991547277937,10
"578",578,119432,"Snowdonia",4806,1931,2875,747,949,3857,7.35309226799834,7.9654352356292,6.9418107826087,7.30811780455154,7.38451949420443,7.34535971998963,118
"579",579,1513,"The Republic of Rome",4060,2317,1743,407,958,3102,7.54270353694581,8.1380731808373,6.75126838783706,6.86805896805897,7.48202505219207,7.56144305609284,254
"580",580,206480,"Imperial Struggle",1869,1332,537,94,346,1523,8.31745119315142,8.62011223723723,7.56671653631285,6.55318085106383,8.11479479768786,8.36349131976362,26
"581",581,224710,"Zombicide: Green Horde",3606,2584,1022,289,383,3223,7.73916258735441,8.08945057662539,6.85350293542074,6.8277508650519,7.70924281984334,7.74271805460751,55
"582",582,37904,"Formula D",18382,10466,7916,2219,2641,15741,7.01401059079534,7.41293018345118,6.48658607630116,6.52277001802614,6.94031048845134,7.02637587700909,166
"583",583,1353,"Time's Up!",5447,2589,2858,290,960,4487,7.29092605654488,7.75953573194283,6.86642275017494,6.91916972413793,7.41799479166667,7.26373952083798,241
"584",584,73171,"Earth Reborn",3313,1896,1417,604,730,2583,7.63368125565952,8.25203322784811,6.80630275229358,7.02058112582782,7.75863150684932,7.59836817653891,140
"585",585,198953,"Pax Renaissance",2174,1250,924,235,448,1726,8.01173293928243,8.654384592,7.14234488095238,7.5304255319149,8.00361607142857,8.01383975086906,70
"586",586,163166,"One Night Ultimate Werewolf: Daybreak",5435,3860,1575,291,581,4854,7.33596621527139,7.65316658031088,6.55857357460318,6.37101161512027,7.20955249569707,7.35109731767614,91
"587",587,10547,"Betrayal at House on the Hill",41704,25902,15802,3432,7120,34584,7.04652926529829,7.52707154351015,6.25884377673712,6.22493337121212,6.77214555337079,7.10301816273421,215
"588",588,24508,"Taluva",8260,3914,4346,984,1776,6484,7.15185543946731,7.68847881706694,6.66857336401289,6.75319105691057,7.1735392286036,7.14591614127082,190
"589",589,209778,"Magic Maze",18503,10272,8231,1801,1953,16550,6.99681595471005,7.37520320580218,6.52460190499332,6.51172052748473,6.91820327700973,7.00609272567976,65
"590",590,121408,"Trains",8069,3954,4115,1198,1396,6673,7.14424659685215,7.66545374810319,6.6434317545565,6.77110183639399,7.09041977077364,7.15550723662521,109
"591",591,322708,"Descent: Legends of the Dark",2864,1987,877,128,606,2258,8.01448436801676,8.68996639154505,6.48405930444698,6.18046875,7.38243123762376,8.18411421612046,16
"592",592,239942,"Black Rose Wars",2473,1503,970,139,331,2142,8.07052357460574,8.53336425149701,7.35335910309278,7.23808151079137,7.80619335347432,8.11137012138189,41
"593",593,46,"Medici",7673,3766,3907,702,1955,5718,7.16313043529258,7.62780544875199,6.71522511133863,6.71868945868946,7.21760101790281,7.14450679258482,254
"594",594,5782,"Coloretto",19453,12874,6579,1236,4041,15412,6.97534222073716,7.22705029361504,6.48279172214622,6.35234172330097,7.08434579806978,6.94676166947833,231
"595",595,266121,"Unlock!: Heroic Adventures",2854,1276,1578,846,326,2528,7.6759630168185,7.83935170846395,7.5438438973384,7.6399678250591,7.62659509202454,7.68232929193038,44
"596",596,111799,"Cuba Libre",2867,1680,1187,313,581,2286,7.68863271712592,8.10725773809525,7.09613900589722,7.15194888178914,7.53661101549053,7.72726990376203,107
"597",597,58281,"Summoner Wars",6413,2577,3836,641,972,5441,7.23853464525183,7.91157430345362,6.78639095411888,6.76605304212169,7.31957716049383,7.22405691600809,153
"598",598,332800,"Summoner Wars (Second Edition)",1836,1347,489,87,257,1579,8.28233625816993,8.57821779510022,7.46730061349693,6.96712643678161,8.32801556420234,8.27490143761875,17
"599",599,180511,"Shakespeare",4118,2118,2000,499,623,3495,7.42423812530355,7.91446534466478,6.9050875,6.92182364729459,7.42091813804173,7.42482992846924,83
"600",600,13004,"The Downfall of Pompeii",7909,4310,3599,738,1968,5941,7.14382280440005,7.52800281670534,6.68374615726591,6.67462059620596,7.12995223577236,7.14841753240196,214
"601",601,21763,"Mr. Jack",16721,9505,7216,2371,2931,13790,6.99500940912625,7.33646285428722,6.54524291851441,6.49687684521299,7.06369919140226,6.98040971718636,190
"602",602,3201,"Lord of the Rings: The Confrontation",6733,4007,2726,808,1939,4794,7.20308267339967,7.50999583229349,6.75194509904622,6.66231435643564,7.42473904074265,7.11343067167293,240
"603",603,50750,"Belfort",6193,2857,3336,958,1170,5023,7.22567658646859,7.78010317465873,6.75085741306954,6.84975678496869,7.09492478632479,7.25613241090982,131
"604",604,296912,"Fort",6611,4308,2303,650,812,5799,7.21764115413704,7.57345109563603,6.55206181068172,6.33785384615385,7.01536124384237,7.2459652250388,25
"605",605,170624,"Crusaders: Thy Will Be Done",3436,1789,1647,371,541,2895,7.51207837310826,7.92072713806595,7.06819698846387,6.82231805929919,7.45411829944547,7.52290959930915,44
"606",606,150997,"Shadows of Brimstone: Swamps of Death",2327,1668,659,235,267,2060,8.03594017189515,8.44146049760191,7.00952453717754,7.00957446808511,7.75936329588015,8.07178775728155,94
"607",607,107529,"Kingdom Builder",21675,11116,10559,2460,3333,18342,6.95299122214533,7.42021578085642,6.46112000378824,6.49561585365853,6.93827599759976,6.95566518591211,130
"608",608,121288,"Dixit: Journey",4422,3073,1349,319,561,3861,7.4007012663953,7.6044230393752,6.93662638991846,6.77108150470219,7.40339215686275,7.40031028231028,122
"609",609,699,"HeroQuest",12155,7897,4258,1680,2462,9693,7.16062440394899,7.46851527162214,6.58960181540629,6.69734077380952,7.07647766043867,7.18199748581451,254
"610",610,432,"6 nimmt!",24893,16286,8607,1083,4306,20587,6.93940808982445,7.19101099901756,6.46332990008133,6.31214835641736,6.95980089874593,6.93514270704814,255
"611",611,171499,"Cacao",9711,4988,4723,936,1215,8496,7.08648912779323,7.45159502806736,6.7008977175524,6.72642129273504,7.0575224691358,7.09063160546139,90
"612",612,30380,"Cuba",8123,3674,4449,1211,1634,6489,7.13509373876647,7.59692744692433,6.75370982243201,6.72987613542527,7.03355936352509,7.16066118662352,178
"613",613,70512,"Luna",4824,2212,2612,707,884,3940,7.30234588930348,7.87758193490054,6.81520112174579,6.94779820367751,7.28641402714932,7.30592044923858,142
"614",614,88,"Torres",9232,5191,4041,1185,1939,7293,7.10286950064991,7.47849554806396,6.62034665676813,6.57079493670886,7.14989324394018,7.09036723296312,255
"615",615,100423,"Elder Sign",23839,15509,8330,2852,3718,20121,6.97426917320357,7.38440033013089,6.21067684273709,6.2862762973352,6.80282463690156,7.00594904925203,132
"616",616,203416,"Exit: The Game – The Pharaoh's Tomb",6077,2351,3726,2397,664,5413,7.19185052986671,7.34482008081667,7.09533109500805,7.17640494785148,6.85580170180723,7.23307285054498,70
"617",617,329839,"So Clover!",2990,1934,1056,49,337,2653,7.58497427759197,7.83334608583247,7.13009636363636,6.56224489795918,7.51405341246291,7.59398307199397,13
"618",618,113294,"Escape: The Curse of the Temple",16292,8966,7326,2291,2853,13439,6.97735666277928,7.44779622574169,6.40160439393939,6.53028197293758,7.01006926042762,6.9704120209837,118
"619",619,258036,"Between Two Castles of Mad King Ludwig",5257,2796,2461,397,622,4635,7.27571743389766,7.74718462804006,6.74007246241365,6.60994037783375,7.0758038585209,7.30254510248112,47
"620",620,126792,"Myrmes",5340,2428,2912,824,776,4564,7.2697532659176,7.81562922981878,6.81460668612637,6.79014563106796,7.16811712628866,7.28703408194566,118
"621",621,116998,"Thunderstone Advance: Towers of Ruin",4683,2677,2006,971,802,3881,7.35148772795217,7.76192528950317,6.80376023429711,6.93933916580845,7.2515536159601,7.37213888946148,125
"622",622,190082,"Whitehall Mystery",3179,2191,988,306,424,2755,7.57039542623467,7.83693815609311,6.97930724696356,6.76369281045751,7.53768867924528,7.57542905989111,60
"623",623,290359,"Undaunted: North Africa",2340,1763,577,180,293,2047,7.8905975042735,8.1199100907544,7.18994223570191,6.868,7.60419112627986,7.93159265266243,25
"624",624,134726,"Smash Up: Awesome Level 9000",6781,5078,1703,837,551,6230,7.23086863736912,7.49074828475778,6.45596032883147,6.39111628434887,7.09344101633394,7.24302315088283,112
"625",625,213893,"Yamataï",6109,3156,2953,864,761,5348,7.21015308561139,7.76117508555133,6.62125182187606,6.68869791666667,7.07192947437582,7.22982177823486,66
"626",626,163839,"Feudum",3298,1798,1500,289,529,2769,7.64878819284415,8.37549339822024,6.77771088666667,6.71602076124567,7.36285973534972,7.70341302275189,53
"627",627,29603,"D-Day at Omaha Beach",1724,1389,335,157,439,1285,8.2935005800464,8.53338732901367,7.29886567164179,7.34509554140127,8.37355353075171,8.26615175097276,155
"628",628,160495,"ZhanGuo",3061,1458,1603,385,477,2584,7.57462008167266,8.13133514403293,7.06826290081098,7.17423376623377,7.41599580712788,7.60390172987616,94
"629",629,20963,"Fury of Dracula (Second Edition)",9135,4371,4764,1366,2006,7129,7.10921182594417,7.65062907801418,6.6124580877414,6.76445551976574,7.02195724825523,7.13376403282368,200
"630",630,155624,"Specter Ops",6086,3400,2686,878,828,5258,7.20549533355242,7.63678517647059,6.65955882352941,6.72815717539863,7.09121135265701,7.22349212628376,88
"631",631,173064,"Leaving Earth",2666,1779,887,379,539,2127,7.75887165791448,8.26707242270938,6.73960541149944,6.80153034300791,7.61661410018553,7.79492094029149,79
"632",632,123540,"Tokaido",23321,12385,10936,2152,3049,20272,6.95990065434587,7.42771606782398,6.43010055413314,6.47371933085502,6.78262998688094,6.98656296024073,118
"633",633,154825,"Arkwright",2257,1173,1084,253,425,1832,7.83804758529021,8.49821312872975,7.12368025830258,7.10845612648221,7.5218574117647,7.91139956331878,94
"634",634,65532,"Defenders of the Realm",5347,2980,2367,790,1187,4160,7.28216654198616,7.79223363087248,6.64000349809886,6.68046975949367,7.27075924178601,7.28542146153846,145
"635",635,153016,"Telestrations: 12 Player Party Pack",2537,1830,707,89,332,2205,7.74691909735909,7.92797818579235,7.27826544554455,6.82415730337079,7.80818373493976,7.73769467120182,101
"636",636,271518,"Disney Villainous: Wicked to the Core",3462,2999,463,121,243,3219,7.61538446851531,7.722988006002,6.91840172786177,6.89644628099174,7.58482851851852,7.61769111525318,41
"637",637,244115,"Shards of Infinity",3538,2260,1278,350,557,2981,7.51565397682307,7.87288559292036,6.88392983568075,6.92429142857143,7.56675942549372,7.50610492116739,52
"638",638,87890,"Prêt-à-Porter",4249,2300,1949,611,642,3607,7.36921656625088,7.87267573478261,6.77508825038481,6.88782214402619,7.21992834890966,7.39578796506792,130
"639",639,193558,"The Oracle of Delphi",4700,2326,2374,627,663,4037,7.28870227021276,7.79169045571797,6.79588402274642,6.81265550239235,7.25285520361991,7.29458946494922,70
"640",640,295374,"Long Shot: The Dice Game",2178,1544,634,36,314,1864,7.90369471992654,8.18703762953368,7.21366088328076,6.09222222222222,7.69828025477707,7.93829780042918,6
"641",641,233247,"Civilization: A New Dawn",5624,3156,2468,617,732,4892,7.28490814366999,7.66656903675538,6.79685231766612,6.55399270664506,7.20017076502732,7.29758757154538,57
"642",642,165401,"Wir sind das Volk!",2279,1459,820,235,442,1837,7.82622085563844,8.18377472926662,7.19003658536585,6.86531914893617,7.95226244343891,7.79589402830702,94
"643",643,162007,"Steampunk Rally",6341,3265,3076,787,940,5401,7.1861811480839,7.69421882388974,6.64692789336801,6.76888182973316,7.23619574468085,7.1774765154601,84
"644",644,181521,"Warhammer Quest: The Adventure Card Game",5223,3311,1912,988,775,4448,7.32828776182271,7.64266525823014,6.78388196129707,6.83377530364372,7.21749419354838,7.34759194694244,81
"645",645,2955,"Mexica",5468,3091,2377,688,1143,4325,7.23905554498903,7.58534120996442,6.78875306689104,6.77204215116279,7.18667979002625,7.25289727630058,240
