"","rank","id","name","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"875",901,112,"Condottiere",9394,5251,4143,1080,2053,7341,6.86262847668725,7.2852595391354,6.32696936278059,6.25610185185185,6.82515294690696,6.8731089647187,255
"876",903,66505,"The Speicherstadt",4954,2052,2902,703,1010,3944,7.03448849616471,7.55370614035088,6.66735045141282,6.86484779516358,6.97636930693069,7.04937195993915,148
"877",904,326494,"The Adventures of Robin Hood",2013,1422,591,195,230,1783,7.68198098857427,7.94188933192686,7.05661776649746,6.85497435897436,7.57908695652174,7.69525391475042,17
"878",905,171669,"Discoveries: The Journals of Lewis & Clark",4714,2403,2311,881,696,4018,7.04941587187103,7.48420876820641,6.59731404154046,6.61770715096481,6.98655352011494,7.06030492035839,86
"879",906,95064,"Ascension: Return of the Fallen",3260,1808,1452,447,483,2777,7.28393599386503,7.61621755530974,6.87018595041322,6.97080536912752,7.17591028985507,7.30272476413396,133
"880",907,554,"La Città",5174,2707,2467,807,1350,3824,7.02495669308079,7.45452571481345,6.55359741386299,6.5533209417596,7.04351407407407,7.0184053164226,254
"881",908,270314,"Ohanami",2792,2105,687,108,343,2449,7.33447759312321,7.52088980522565,6.7633018922853,6.26183129629629,7.2687609329446,7.34368168231931,42
"882",912,253499,"A War of Whispers",2703,1490,1213,209,377,2326,7.39453288198298,7.89908638255034,6.77475982687552,6.40682775119617,7.21704774535809,7.4232998194325,32
"883",914,195314,"Herbaceous",4684,3288,1396,447,794,3890,7.0727775469684,7.32234743309002,6.48496537965616,6.39637360178971,7.06729764483627,7.07389606683805,67
"884",915,180680,"Automobiles",3170,1269,1901,335,573,2597,7.23595397476341,7.77437115839243,6.87653713834824,6.96348955223881,7.19712041884817,7.24452217943781,79
"885",916,224,"History of the World",4486,2666,1820,397,1308,3178,7.11447188140883,7.52557989497374,6.5122664065934,6.46304785894207,7.07812308868501,7.12943230333543,254
"886",917,346703,"7 Wonders: Architects",4888,2206,2682,124,654,4234,7.05692345540098,7.78898009066183,6.45479186055183,6.32016129032258,6.42608766055046,7.15436478979688,11
"887",919,158275,"Marvel Dice Masters: Uncanny X-Men",3793,2803,990,501,446,3347,7.17317675454785,7.40817984302533,6.50780942424243,6.57885894211577,6.98487668161435,7.19826842844338,94
"888",920,200077,"Mint Works",5918,4145,1773,535,958,4960,6.97653081953363,7.25434484680338,6.3270445572476,6.14943925233645,6.97589248434238,6.97665411088709,66
"889",921,72287,"Mr. Jack Pocket",8239,5467,2772,1044,1255,6984,6.86405366792086,7.11551829156759,6.36810954906205,6.25218869731801,6.90012749003984,6.85757133018327,143
"890",922,148729,"Maquis",2470,1923,547,208,507,1963,7.44554480566802,7.6963298699948,6.56390005484461,6.61973557692308,7.29398684418146,7.48468891492613,34
"891",923,174570,"Legendary Encounters: A Predator Deck Building Game",2600,1696,904,303,332,2268,7.42834701538461,7.77312349056604,6.78150973451327,6.95534653465347,7.2898343373494,7.44862312169312,84
"892",924,939,"Star Wars: The Queen's Gambit",2184,1223,961,224,671,1513,7.5479679945055,7.95686017988553,7.02759843912591,7.21875,7.655260804769,7.50038473231989,252
"893",925,15817,"Manila",5815,2613,3202,647,1224,4591,6.9827736216681,7.50464976272484,6.55689530918176,6.57169319938176,7.02156209150327,6.97243228272707,208
"894",926,356033,"Libertalia: Winds of Galecrest",2130,1384,746,49,258,1872,7.58652193896714,7.97934373554913,6.85774798927614,6.20408163265306,7.1363992248062,7.64855808226496,6
"895",927,131646,"Merchant of Venus (Second Edition)",3746,2208,1538,558,723,3023,7.15287355579284,7.66413240036232,6.41889466840052,6.38277777777778,7.02268326417704,7.18401069798214,117
"896",928,228504,"Cat Lady",4888,3122,1766,312,727,4161,7.06006331219313,7.334005128123,6.57577885617214,6.65310897435897,7.05489958734525,7.06096550588801,60
"897",929,284818,"Caylus 1303",2235,1212,1023,252,277,1958,7.50997420134228,7.99132563531353,6.9396927370479,6.82287698412699,7.29054151624549,7.54101753830439,32
"898",930,230080,"Majesty: For the Realm",5868,2911,2957,658,689,5179,6.96007571574642,7.3682141188595,6.55828643895841,6.60064285714286,6.8646328011611,6.97277318015061,58
"899",931,207691,"Railroad Revolution",2667,1366,1301,313,390,2277,7.34577241469816,7.82363472181552,6.84403535741737,6.78063897763578,7.02625641025641,7.400498476065,70
"900",932,69779,"Polis: Fight for the Hegemony",2281,1150,1131,386,532,1749,7.52934787373959,8.23544217391304,6.811391688771,6.81937823834197,7.59252255639097,7.51013178959405,120
"901",933,231218,"Black Sonata",2349,1889,460,259,417,1932,7.49880407407407,7.71887106405505,6.59509419565218,6.48949806949807,7.44604316546763,7.51019190993789,42
"902",934,218509,"Empires of the Void II",2255,1323,932,304,372,1883,7.50172104656319,8.00919573696146,6.78134656652361,6.58105263157895,7.38803465053763,7.52418060010621,55
"903",935,150999,"Valley of the Kings",4586,2641,1945,682,783,3803,7.03075071522024,7.38046236652783,6.55589803084833,6.64280303519062,7.08760524904215,7.01904493031817,98
"904",936,227515,"Riverboat",2347,1288,1059,249,310,2037,7.4511799786962,7.86765482142857,6.94464589235127,6.98666666666667,7.39255483870968,7.46010182130585,58
"905",937,178336,"World's Fair 1893",3629,1993,1636,481,588,3041,7.16891604574263,7.58686368790768,6.65976589242054,6.74675675675676,7.16318197278912,7.17002477145676,76
"906",938,161866,"Zombicide Season 3: Rue Morgue",2623,1894,729,281,223,2400,7.52470903164316,7.854214250264,6.66862825788752,6.95163701067616,7.42760838565022,7.5337313,91
"907",940,157403,"Black Fleet",5260,2925,2335,726,900,4360,7.00434978707225,7.43753668376068,6.46170667237687,6.50945603305785,6.97015564444444,7.01140821100918,96
"908",941,204027,"Cottage Garden",7855,4328,3527,1158,1095,6760,6.87489419096117,7.25000628465804,6.41459219449957,6.39774611398964,6.82895890410959,6.88233489201183,70
"909",942,75449,"Firenze",3045,1410,1635,424,551,2494,7.24800029228243,7.73599212056738,6.82716330275229,6.91553301886792,7.20112885662432,7.25835560946271,110
"910",943,1382,"Winner's Circle",5350,2783,2567,601,1555,3795,6.9863210317757,7.40508066834352,6.53232490066225,6.52607292845258,7.0287945659164,6.96891751515151,244
"911",944,168917,"Smash Up: Pretty Pretty Smash Up",3419,2706,713,333,265,3154,7.24169484644633,7.44107354397635,6.48500654978962,6.37842042042042,7.11137735849057,7.25264415979709,89
"912",945,66056,"Rivals for Catan",6747,4831,1916,964,909,5838,6.95417475322366,7.25341619333471,6.19966776096033,6.04374491701245,6.91939273927393,6.95959045220966,141
"913",946,239472,"Abomination: The Heir of Frankenstein",2390,1537,853,183,364,2026,7.49110582008368,7.94432513988289,6.67446092614302,6.57021857923497,7.43557692307692,7.5010823840079,36
"914",949,233262,"Tidal Blades: Heroes of the Reef",2133,1353,780,184,314,1819,7.63712720581341,8.07295072431634,6.88114102564103,6.57146739130435,7.45722929936306,7.6681815997801,22
"915",950,185589,"Islebound",3413,1906,1507,513,522,2891,7.17821088485204,7.59500144281217,6.65106901128069,6.72777582846004,7.09852170498084,7.19259959183674,73
"916",951,277700,"Merchants Cove",2061,1286,775,152,294,1767,7.63169912178554,8.15342681959564,6.76596774193548,6.71447368421053,7.61081632653061,7.63517367855122,16
"917",952,156776,"Warhammer 40,000: Conquest",3053,1984,1069,412,455,2598,7.36209695381592,7.7557560483871,6.63148924228251,6.71381067961165,7.52476923076923,7.33360739030023,96
"918",953,244654,"Wildlands",3025,1634,1391,379,457,2568,7.29408850578512,7.88459622399021,6.60042235801581,6.68472295514512,7.20674083150985,7.30963285436137,46
"919",954,200954,"Fields of Green",3573,1978,1595,558,550,3023,7.15111427371956,7.59404381193124,6.60182610658307,6.6008111827957,7.11978545454546,7.15681419120079,70
"920",955,253284,"Ticket to Ride: New York",5839,3921,1918,485,777,5062,6.96501956499401,7.17284118592196,6.54016629301356,6.5559381443299,6.82803046332046,6.98604693204267,50
"921",957,104710,"Wiz-War (Eighth Edition)",4838,2541,2297,643,820,4018,7.05005199875982,7.58253097992916,6.46101016543317,6.62580544323484,7.13226829268293,7.03327316326531,126
"922",958,161882,"Irish Gauge",2738,1509,1229,232,473,2265,7.29903989043097,7.75861843605036,6.73475671277461,6.68163793103448,7.22765539112051,7.31394711699779,35
"923",959,72225,"CO₂",3809,1421,2388,771,691,3118,7.12261013389341,7.76545883180858,6.74007747068677,7.01242542153048,7.11105643994211,7.12517062219371,118
"924",960,157809,"Nations: The Dice Game",5336,2484,2852,654,879,4457,6.95740360944528,7.51959857487923,6.46774992987377,6.53131804281346,6.83892036405005,6.98077062149428,94
"925",961,141517,"A Study in Emerald",3274,1270,2004,318,628,2646,7.19180719609041,8.09034041732283,6.62237746007984,6.87506289308176,7.34041401273885,7.15653694633409,106
"926",963,8203,"Hey, That's My Fish!",20518,12790,7728,2185,4413,16105,6.69454946680962,6.92177459186865,6.31848718038302,6.322152402746,6.83434035803308,6.65624476622167,202
"927",965,104363,"Rex: Final Days of an Empire",4367,2043,2324,652,717,3650,7.07055577055187,7.69498766030348,6.52162532702238,6.74763803680982,7.00835425383542,7.08277453424657,126
"928",967,177524,"ICECOOL",9864,6145,3719,665,1253,8611,6.80356550587997,7.10465942229455,6.30606023124496,6.33784461654135,6.83699255387071,6.79870148414818,74
"929",968,217449,"NMBR 9",6722,3434,3288,574,870,5852,6.88940937816126,7.34003870122306,6.41877035888078,6.45216707317073,6.86914643678161,6.89242181134655,66
"930",969,242684,"Reavers of Midgard",2436,1437,999,257,309,2127,7.41951049671593,7.85081766875435,6.79910168168168,6.59992217898832,7.12038834951456,7.46296547719793,36
"931",971,40793,"Dice Town",7247,3727,3520,851,1326,5921,6.85896121153581,7.36503369197746,6.32312821875,6.50422091656874,6.80750754147813,6.87048419185949,161
"932",972,191231,"Via Nebula",4255,1984,2271,675,619,3636,7.04412040893067,7.46878152217742,6.67312628797886,6.7373925925926,7.17047657512116,7.02260927942794,77
"933",974,245487,"Orchard: A 9 card solitaire game",2419,2019,400,153,404,2015,7.41785099214551,7.54995619118375,6.75105,6.48006535947712,7.42955693069307,7.41550399503722,30
"934",975,85897,"Thunderstone: Dragonspire",2682,1466,1216,540,371,2311,7.33016854213274,7.81492723738063,6.74574728618421,6.87657407407407,7.19587601078167,7.35172740372134,138
"935",976,160018,"Smash Up: Monster Smash",3080,2418,662,267,230,2850,7.27494072077923,7.4853752770885,6.50631419939577,6.51313108614232,7.17245652173913,7.2832113754386,96
"936",977,130176,"Tales & Games: The Hare & the Tortoise",3949,2646,1303,352,607,3342,7.08918153963029,7.33341702569917,6.59321293169609,6.61008522727273,7.12533278418452,7.08261546977857,96
"937",979,270971,"Era: Medieval Age",3148,1845,1303,230,388,2760,7.23660695044473,7.6887277398374,6.59642056792018,6.68123913043478,7.07048711340206,7.25996002898551,36
"938",981,22825,"Tide of Iron",3801,2241,1560,596,872,2929,7.20252857405946,7.61991124944221,6.60294230769231,6.65444630872483,7.06816513761468,7.24253025264596,183
"939",982,304051,"Creature Comforts",2025,1400,625,87,293,1732,7.67416851851852,8.00264930714286,6.938371552,6.58933586206896,7.62423208191126,7.68261619515012,6
"940",983,136991,"Loony Quest",6087,3690,2397,648,687,5400,6.90619897650731,7.13300330352304,6.55705088861076,6.53428288580247,6.93259288209607,6.90284108518518,90
"941",984,217861,"Paper Tales",4261,2184,2077,523,518,3743,7.0454740812016,7.56900185897436,6.49497592681753,6.61173040152964,7.06776899613899,7.04238865081485,58
"942",986,171233,"The Big Book of Madness",6303,3529,2774,982,879,5424,6.92317554021894,7.34759385094928,6.38324323359769,6.34220475560081,6.84148455062571,6.93641417957227,82
"943",987,823,"The Lord of the Rings",15077,10117,4960,2030,3555,11522,6.74279680573058,7.07731212711278,6.06047996975807,5.97171674876847,6.79782480731364,6.72581845599722,254
"944",988,191300,"Archaeology: The New Expedition",3531,2426,1105,370,572,2959,7.14187007363353,7.46848978977741,6.42478461538462,6.31258648648649,7.16380594405594,7.13762968232511,78
"945",989,6830,"Zendo",2997,1450,1547,136,818,2179,7.22799198865532,7.87118068965517,6.62513250808016,6.41911764705882,7.35291564792176,7.18109545204222,229
"946",990,198454,"When I Dream",4882,2596,2286,397,558,4324,7.00724270790659,7.38111321263482,6.58267235345581,6.46139546599496,6.96532258064516,7.01265238205365,58
"947",991,291508,"Tiny Epic Dinosaurs",2490,1904,586,163,301,2189,7.38338540160642,7.60029743697479,6.67860636518771,6.33079754601227,7.24139534883721,7.40290984467793,25
"948",993,1301,"Netrunner",2398,1442,956,343,631,1767,7.44153193077565,7.85969764216366,6.81078406903766,7.0478804664723,7.71876386687797,7.34253173174873,254
"949",994,60,"Vinci",4014,1833,2181,484,1143,2871,7.07405146985551,7.55882160392798,6.66663117835855,6.83580578512397,7.03000874015748,7.09158572274469,254
"950",995,45986,"Stronghold",3435,1578,1857,783,672,2763,7.14699330422126,7.64778200253485,6.72144426494346,6.74692464878672,7.17980952380952,7.13901194353963,155
"951",996,25568,"Metropolys",4141,1791,2350,592,985,3156,7.02901875392418,7.51867764377443,6.65583617021277,6.7410472972973,7.14847715736041,6.99173531685678,173
"952",997,279254,"Ecos: First Continent",3315,1795,1520,281,461,2854,7.17466035595777,7.72631095821727,6.52320454605263,6.45419928825623,6.88229934924078,7.22188475122635,36
"953",998,241266,"Little Town",3065,1862,1203,272,361,2704,7.23887792822186,7.56448488721805,6.73490439733998,6.61566176470588,7.35554939058172,7.22330159763314,38
"954",999,35497,"Fauna",4301,2320,1981,403,657,3644,7.0259442803999,7.39227644396551,6.59692327107521,6.56997518610422,7.10509147640791,7.01167432766191,165
"955",1000,317457,"Dinosaur World",2228,1470,758,185,311,1917,7.5003485502693,7.84001269387755,6.84163312664908,6.49155621621622,7.12691318327974,7.56093196139802,11
"956",1002,222514,"Batman: Gotham City Chronicles",2426,1634,792,173,406,2020,7.66536738252267,8.11146481028152,6.74500981060606,6.57976878612717,7.40233990147783,7.7182333019802,40
"957",1003,97903,"Terror in Meeple City",7364,4444,2920,972,1377,5987,6.84041525936991,7.21538583258326,6.26974086643835,6.36313786008231,6.85321096586783,6.83747226824787,106
"958",1004,35052,"Axis & Allies Anniversary Edition",2825,1684,1141,179,492,2333,7.42769705132743,7.94928543349169,6.6578856266433,6.74050279329609,7.59646341463415,7.39210637376768,164
"959",1005,153065,"Linko!",4549,2742,1807,378,714,3835,6.99607435040668,7.33644592268417,6.4795835639181,6.40690476190476,7.07497969187675,6.9813837601043,101
"960",1007,55427,"Mr. Jack in New York",3221,1767,1454,559,495,2726,7.19884017696368,7.55861724391624,6.7616145392022,6.72976744186047,7.26927272727273,7.18605070066031,154
"961",1008,122522,"Smash Up",25505,15575,9930,3268,3306,22199,6.72192585649873,7.1947363094703,5.98033242195367,6.01866842105263,6.53585710828796,6.74963626154332,120
"962",1009,18100,"China",4420,1989,2431,651,1347,3073,6.98558101357466,7.42979034690799,6.62213701357466,6.70303302611367,7.09339755011136,6.9383213732509,207
"963",1010,307002,"Regicide",2024,1077,947,57,342,1682,7.5546017243083,7.88341401114206,7.180651531151,6.89824561403509,7.53160233918129,7.55927817479192,16
"964",1012,256589,"Rallyman: GT",3033,1481,1552,200,427,2606,7.28284130563798,8.10437419311276,6.49889143041237,6.74475,7.09449648711944,7.3137021028396,31
"965",1013,223750,"Hardback",2965,1742,1223,329,497,2468,7.21324155143339,7.66563649253731,6.5688654374489,6.46428571428571,7.18208269617706,7.21951624797407,55
"966",1014,146312,"Ghost Fightin' Treasure Hunters",3497,2685,812,292,629,2868,7.13826884472405,7.35164139664805,6.43272044334975,6.43296232876712,7.30505564387918,7.10168973152022,73
"967",1015,194880,"Dream Home",6471,3944,2527,639,826,5645,6.89141773759851,7.18273511663286,6.43674589631975,6.47867273865415,6.93482445520581,6.88506628520815,76
"968",1017,134352,"Two Rooms and a Boom",4810,2425,2385,248,767,4043,6.98658128898129,7.63893510927835,6.32328652410902,6.42350806451613,6.88535593220339,7.00578481325748,105
"969",1018,91536,"Quarriors!",13511,7245,6266,2172,2400,11111,6.74454490415217,7.24680711387164,6.16380923396106,6.25516819981584,6.47757875416666,6.8022101692017,133
"970",1019,11971,"Cockroach Poker",10837,6939,3898,671,1741,9096,6.75906260496447,7.13497623720997,6.08988233453053,6.08456532041729,6.7840610626077,6.7542778298153,203
"971",1020,276894,"Ticket to Ride: London",3434,2557,877,231,425,3009,7.13543847699476,7.32688321861557,6.57725808437856,6.55497402597403,7.14894352941176,7.13353098371552,38
"972",1021,21523,"Runebound: Second Edition",7910,4844,3066,1382,1799,6111,6.88070672439949,7.33405189306358,6.1644627592955,6.27301591895803,6.78583251806559,6.90863647357225,199
"973",1022,221,"Ikusa",5059,3421,1638,508,1343,3716,7.02453254991105,7.31395149371529,6.42007454822955,6.54557086614173,7.06973565897245,7.00819568891281,254
"974",1023,159473,"Quartermaster General",2572,1100,1472,227,547,2025,7.34050492612753,8.03617909090909,6.82063972146739,6.92400881057269,7.38348628884826,7.32889465185185,95
"975",1024,1608,"Ambush!",2284,1709,575,375,717,1567,7.48388827495622,7.76645211819778,6.64405939130435,6.81173333333333,7.57555090655509,7.44194691767709,254
"976",1025,135382,"Shadowrun: Crossfire",3555,2015,1540,589,641,2914,7.13742790998594,7.71819018362283,6.37753441558442,6.46625297113752,7.02778939157566,7.16154537405628,96
"977",1026,176371,"Explorers of the North Sea",2634,1694,940,244,350,2284,7.30082951404708,7.67533546044864,6.6259219893617,6.5780737704918,7.30170857142857,7.30069480735552,72
"978",1027,152162,"Diamonds: Second Edition",5224,3221,2003,572,929,4295,6.91376113323124,7.30290097485253,6.28799007488767,6.37604895104895,6.88828417653391,6.91927174854482,96
"979",1028,551,"Battle Cry",3494,2151,1343,484,1225,2269,7.15066769318832,7.51867224546722,6.56125757259866,6.57035123966942,7.17716244081633,7.13636356544734,254
"980",1030,172931,"Outfoxed!",3339,2580,759,236,658,2681,7.1735377148847,7.31160602325581,6.7042146113307,6.62834745762712,7.30132218844985,7.14217546810892,77
"981",1031,16992,"Tsuro",25770,15238,10532,2072,4320,21450,6.66640922079938,7.01887172069825,6.15645635586783,6.0141058542471,6.51550069444444,6.69680198694639,202
"982",1032,142326,"Eight-Minute Empire: Legends",4918,2709,2209,787,791,4127,6.93597078893859,7.2921684533038,6.49914893617021,6.54368487928844,6.93801225031605,6.93557951296341,104
"983",1033,681,"Quarto",6755,4127,2628,493,1119,5636,6.86928889119171,7.22031817058396,6.31803400684931,6.1297261663286,6.77891733690795,6.88723171753016,254
"984",1034,176544,"Automania",2375,1103,1272,379,375,2000,7.32484186947369,7.80129595648232,6.91169025157233,6.97554089709763,7.41970666666667,7.30705472,82
"985",1035,67492,"Battles of Westeros",2923,1677,1246,507,541,2382,7.25355696202532,7.71604710793083,6.63108828250401,6.64172781065089,7.25237707948244,7.25382493702771,145
"986",1036,183571,"Deep Space D-6",3195,2436,759,375,681,2514,7.21121297965571,7.50044176518884,6.28293719367589,6.25504,7.18304405286344,7.21884346459825,75
"987",1037,145639,"Coconuts",4119,2677,1442,245,752,3367,7.03317569070163,7.29771348524468,6.54207466712899,6.54323130612245,7.16819238031915,7.0030204930205,101
"988",1038,197070,"Massive Darkness",4457,2992,1465,524,692,3765,7.16726052501683,7.54611525066845,6.39351763139932,6.25426208015267,6.87378612716763,7.22120057370518,61
"989",1039,71671,"Yggdrasil",3881,1720,2161,517,704,3177,7.04021410461221,7.67828281395349,6.53235747339195,6.60135396518375,6.87311576704545,7.07724187598363,137
"990",1040,299684,"Khôra: Rise of an Empire",2029,1110,919,128,257,1772,7.50813379004436,7.95985645945946,6.96252751904244,6.6606328125,7.14871595330739,7.5602615462754,12
"991",1041,17329,"Animal Upon Animal",7831,5315,2516,666,1851,5980,6.80095207253224,6.97593156914393,6.43131136327504,6.46554054054054,6.88060561858455,6.77629676923077,189
"992",1042,230933,"Merlin",3313,1590,1723,351,493,2820,7.12251686688802,7.7472583836478,6.54599973882763,6.62104558404558,6.93458687626775,7.15537129432624,58
"993",1043,299960,"Alma Mater",2064,1121,943,214,246,1818,7.46964707364341,7.92088363960749,6.93323541887593,6.51060747663551,7.04960296747968,7.52648472497249,24
"994",1044,1634,"Warhammer Quest",2461,1456,1005,310,536,1925,7.48129895977245,7.9418775206044,6.81403290547263,7.17241935483871,7.62227052238806,7.44204661818182,252
"995",1045,24068,"Shadow Hunters",8381,3521,4860,713,1559,6822,6.82106084834746,7.56986130928713,6.27856569958848,6.52586255259467,6.69583835792174,6.84967736294342,168
"996",1047,207336,"Honshū",4761,2600,2161,588,633,4128,6.94410998739761,7.28752448076923,6.53093197593707,6.51896258503401,6.83146129541864,6.96138387839147,70
"997",1048,163642,"Chimera Station",2522,1328,1194,298,346,2176,7.28720406423473,7.80817443524096,6.70776633165829,6.81928412751678,7.22180924855491,7.29760232077206,59
"998",1050,164265,"Witness",2570,1399,1171,305,416,2154,7.25827457976654,7.76070812723374,6.6580145175064,6.74567213114754,7.20763382211539,7.2680547818013,94
"999",1051,94246,"1812: The Invasion of Canada",2320,1120,1200,354,590,1730,7.33554362931035,7.78221091071428,6.91865416666667,6.96841807909605,7.33981186440678,7.33408798843931,127
"1000",1052,156091,"Sons of Anarchy: Men of Mayhem",2787,1668,1119,333,466,2321,7.27054407247937,7.71341506594724,6.61039320822163,6.86126126126126,7.4693991416309,7.2306188410168,96
"1001",1054,181796,"The Prodigals Club",2416,1255,1161,411,332,2084,7.2977994370861,7.72660911553785,6.83427131782946,6.79745498783455,7.19984939759036,7.31340376199616,82
"1002",1055,175199,"Mottainai",3868,2318,1550,561,757,3111,7.02265183040331,7.57222914581536,6.20076781935484,6.38604299465241,6.89328005284016,7.0541318804243,84
"1003",1057,234669,"Legacy of Dragonholt",2815,1799,1016,594,474,2341,7.25553357015986,7.63382304613674,6.58570801181102,6.67008306397306,6.85370816455696,7.33689420333191,57
"1004",1059,216092,"Unlock!: Escape Adventures – Squeek & Sausage",2861,993,1868,789,372,2489,7.17389656763369,7.33177852970796,7.08996895074946,7.094309252218,6.91808870967742,7.21212899959823,64
"1005",1060,5737,"Domaine",4381,2157,2224,645,1069,3312,6.98139519287834,7.38763235975892,6.58739628597122,6.59342635658915,7.01201122544434,6.97151338768116,230
"1006",1061,261114,"Men at Work",2588,1577,1011,172,292,2296,7.27276103941267,7.65290143944198,6.6798021760633,6.69941860465116,7.38413243150685,7.25859708188153,43
"1007",1062,37628,"Haggis",4169,2400,1769,615,1013,3156,6.97267210362197,7.39006041666667,6.40640192198983,6.37778861788618,7.09368213228036,6.93383079847909,143
"1008",1063,245476,"CuBirds",4855,2438,2417,170,502,4353,6.96357647373841,7.5187284659557,6.40360106743897,6.45770588235294,6.6835325498008,6.99587191362279,50
"1009",1064,183880,"Risk: Star Wars Edition",4010,3021,989,388,736,3274,7.01528551371571,7.21304697451175,6.41120323559151,6.34090206185567,7.16304211956522,6.9820696120953,83
"1010",1066,95103,"Fortune and Glory: The Cliffhanger Game",3735,2320,1415,409,750,2985,7.10277447121821,7.71827556896552,6.09361366077738,6.32274652811736,6.92950666666666,7.14630909547738,132
"1011",1067,327,"Loopin' Louie",8901,5353,3548,798,2079,6822,6.7577265666779,7.05471514104241,6.30964882187148,6.25204390977444,6.97848821548822,6.6904495998241,254
"1012",1071,244049,"Forum Trajanum",2554,1366,1188,257,360,2194,7.25828715348473,7.78727849926794,6.65003616161616,6.67852140077821,7.02645369444445,7.29632728350046,46
"1013",1072,182694,"Watson & Holmes",2468,1352,1116,282,279,2189,7.31394089546191,7.75089721153846,6.78458163082437,6.74401312056738,7.12114695340502,7.33851353586113,82
"1014",1073,184151,"Legend of the Five Rings: The Card Game",2556,1736,820,280,349,2207,7.39436432707355,7.76418375576037,6.61142953658536,6.61842857142857,7.31031518624642,7.40765528772089,60
"1015",1074,44163,"Power Grid: Factory Manager",5931,2560,3371,918,1066,4865,6.84375049738661,7.3379934375,6.4684132304954,6.47968518518518,6.63177485928705,6.89019778006166,154
"1016",1075,206051,"Insider",3370,1915,1455,215,431,2939,7.07509481602374,7.45227002088773,6.57867521649484,6.49569506976744,6.99451972157773,7.08691103436543,70
"1017",1076,104020,"Vanuatu",2660,939,1721,352,475,2185,7.21820639097744,7.92830670926517,6.83076641487507,7.01477272727273,7.00753684210526,7.26400411899313,130
"1018",1077,27364,"Caylus Magna Carta",4924,2350,2574,1159,1242,3682,6.90238336108855,7.33564539148936,6.50682556332556,6.46041587575496,6.82534380032206,6.9283700896252,184
"1019",1078,205597,"Jump Drive",3980,2210,1770,469,770,3210,6.99646175376885,7.50290442533937,6.36412372881356,6.35182089552239,6.92199451948052,7.0143246105919,67
"1020",1079,141423,"Dead Men Tell No Tales",3386,2094,1292,503,516,2870,7.12747698168931,7.54803712034384,6.44585706656347,6.54432073558648,7.16015180232558,7.12160234494773,87
"1021",1080,137649,"Level 7 [Omega Protocol]",2076,1159,917,308,365,1711,7.45305876685935,7.91717860224331,6.86645583424209,7.05551948051948,7.47739726027397,7.44786674459381,105
"1022",1081,278,"Catan Card Game",13536,9840,3696,1868,2660,10876,6.70852248522459,6.95969517682927,6.03981596861472,5.96696841541756,6.58362819548872,6.73906853254873,254
"1023",1082,221318,"Whistle Stop",3283,1568,1715,462,468,2815,7.09343686567164,7.64077884566326,6.59300991253645,6.7247619047619,6.95781623931624,7.11598409591475,60
"1024",1083,8045,"Princes of the Renaissance",2251,1026,1225,246,655,1596,7.33066286539316,7.97281676413255,6.7928262122449,6.92621951219512,7.43172870229008,7.28918534461153,226
"1025",1084,124,"Primordial Soup",4616,2351,2265,527,1197,3419,6.93093875866551,7.42050706082518,6.42278199116998,6.36812144212524,6.81807192982456,6.97045370283709,254
"1026",1085,121410,"Steam Park",5804,3062,2742,961,835,4969,6.85428087870434,7.3186287459177,6.33574215900802,6.42208220603538,6.79676047904192,6.86394671362447,106
"1027",1086,206931,"Encore!",4154,2843,1311,268,509,3645,6.98724835820896,7.21576939148786,6.49168367658276,6.37431593283582,7.01142043222004,6.98387288888889,70
"1028",1088,195162,"Plague Inc.: The Board Game",2954,1895,1059,230,514,2440,7.4295968957346,7.87976036411609,6.62406358829084,6.55,7.8744552529183,7.33588493032787,67
"1029",1089,154246,"La Isla",5307,2819,2488,842,900,4407,6.87139609195402,7.29110760198652,6.39584675643087,6.44372921615202,6.74724666666666,6.89674995688677,96
"1030",1091,228855,"Set a Watch",2667,1923,744,299,364,2303,7.28235754405699,7.57257023920957,6.53225134408602,6.34515943143812,7.08443497252747,7.31364013894919,38
"1031",1094,251412,"On Tour",4089,2350,1739,339,621,3468,7.00499533626804,7.48090403829787,6.36187546866015,6.35787610619469,6.87410805152979,7.02843276528258,42
"1032",1095,34084,"Witch's Brew",3746,1588,2158,361,795,2951,7.00759236518954,7.49042191435768,6.65229425393883,6.74806094182826,7.01519622641509,7.00554388342934,173
"1033",1096,187377,"Vikings Gone Wild",3438,1869,1569,470,414,3024,7.15152478184991,7.61883210272873,6.59486615678776,6.55048936170213,7.17683574879227,7.14805958994709,67
"1034",1098,143884,"Machi Koro",29878,18021,11857,3858,4041,25837,6.61725412008836,6.99143204650131,6.04855542633043,6.02910458009331,6.33916866122247,6.66074768897318,106
"1035",1100,151007,"Pathfinder Adventure Card Game: Skull & Shackles – Base Set",2544,1671,873,398,335,2209,7.30045117138365,7.66664738479952,6.59951890034364,6.65811557788944,7.11797014925373,7.32812484382073,96
"1036",1101,300327,"The Castles of Tuscany",2418,1398,1020,222,332,2086,7.28169893300248,7.65769624463519,6.76636144117647,6.59644144144144,7.05025301204819,7.31853500479386,23
